model;identifier;name;description;currency;active;inception_date;closing_date;management_company;bank;relationship_manager;provider;logo;accounts;additional_information
portfolio.models.Portfolio;Schloss;Schloss;;USD;True;2017-10-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-10-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-10-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;Sentinel;Sentinel;;USD;True;2015-10-01;;NOOR;;;;;"[{""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2015-10-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""Security EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2015-10-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security EUR"", ""type"": ""ACC_SECURITY"", ""bank"": """"}]";
portfolio.models.Portfolio;Sequoia - Fire profile;Sequoia - Fire profile;;EUR;True;2013-12-01;;;;;;;"[{""name"": ""CC01962"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""CC01962"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""CC02000"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""CC02000"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""Current CHF"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CHF"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Current CHF"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""LIQFWDCHF"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CHF"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""LIQFWDCHF"", ""type"": ""ACC_FORWARD"", ""bank"": """"}, {""name"": ""LIQFWDEUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""LIQFWDEUR"", ""type"": ""ACC_FORWARD"", ""bank"": """"}, {""name"": ""LIQFWDUSD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""LIQFWDUSD"", ""type"": ""ACC_FORWARD"", ""bank"": """"}, {""name"": ""Security CHF"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CHF"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security CHF"", ""type"": ""ACC_SECURITY"", ""bank"": """"}, {""name"": ""Security EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security EUR"", ""type"": ""ACC_SECURITY"", ""bank"": """"}, {""name"": ""Security USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security USD"", ""type"": ""ACC_SECURITY"", ""bank"": """"}]";
portfolio.models.Portfolio;Sequoia - Water profile;Sequoia - Water profile;;EUR;True;2013-12-01;;;;;;;"[{""name"": ""CC01960"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""CC01960"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""CC01964"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""CC01964"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""LIQFWDEUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""LIQFWDEUR"", ""type"": ""ACC_FORWARD"", ""bank"": """"}, {""name"": ""LIQFWDUSD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""LIQFWDUSD"", ""type"": ""ACC_FORWARD"", ""bank"": """"}, {""name"": ""Security EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security EUR"", ""type"": ""ACC_SECURITY"", ""bank"": """"}, {""name"": ""Security USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security USD"", ""type"": ""ACC_SECURITY"", ""bank"": """"}]";
portfolio.models.Portfolio;Sequoia - Wind profile;Sequoia - Wind profile;;EUR;True;2013-12-01;;;;;;;"[{""name"": ""CC01961"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""CC01961"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""CC01999"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""CC01999"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""Current USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Current USD"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""LIQFWDEUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""LIQFWDEUR"", ""type"": ""ACC_FORWARD"", ""bank"": """"}, {""name"": ""LIQFWDUSD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""LIQFWDUSD"", ""type"": ""ACC_FORWARD"", ""bank"": """"}, {""name"": ""Security EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security EUR"", ""type"": ""ACC_SECURITY"", ""bank"": """"}, {""name"": ""Security USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2013-12-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security USD"", ""type"": ""ACC_SECURITY"", ""bank"": """"}]";
portfolio.models.Portfolio;Servern Foundation;Servern Foundation;;EUR;True;2017-04-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-04-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-04-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;Shinning Capital;Shinning Capital;;USD;True;2017-11-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-11-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-11-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;Silver;Silver;;EUR;True;2017-09-01;;NOOR;;NAVILLE Christian;;;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""Security EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security EUR"", ""type"": ""ACC_SECURITY"", ""bank"": """"}]";
portfolio.models.Portfolio;Sirab Logistic;Sirab Logistic;;USD;True;2017-11-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-11-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-11-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;Stark;Stark;;USD;True;2017-05-01;;NOOR;;NAVILLE Christian;;;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-05-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-05-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""Security EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-05-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security EUR"", ""type"": ""ACC_SECURITY"", ""bank"": """"}, {""name"": ""Security USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-05-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security USD"", ""type"": ""ACC_SECURITY"", ""bank"": """"}]";
portfolio.models.Portfolio;Stonehaven Capital Ltd;Stonehaven Capital Ltd;;EUR;True;2017-09-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;Surento;Surento;;USD;True;2017-11-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-11-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-11-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;TAM;TAM;;EUR;True;2016-09-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C CHF"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CHF"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C CHF"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;TAM Total Return Fund Ltd;TAM Total Return Fund Ltd;;USD;True;2017-04-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-04-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-04-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""Security USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-04-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security USD"", ""type"": ""ACC_SECURITY"", ""bank"": """"}]";
portfolio.models.Portfolio;Technobio Corp;Technobio Corp;;USD;True;2017-07-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-07-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-07-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;TOP;TOP;;EUR;True;2014-01-01;;NOOR;;NAVILLE Christian;;;"[{""name"": ""CC02146"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2014-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CHF"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""CC02146"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""CC02142"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2014-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""CC02142"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""CC02147"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2014-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""CC02147"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""Security CHF"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2014-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CHF"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security CHF"", ""type"": ""ACC_SECURITY"", ""bank"": """"}, {""name"": ""Security EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2014-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security EUR"", ""type"": ""ACC_SECURITY"", ""bank"": """"}, {""name"": ""Security USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2014-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security USD"", ""type"": ""ACC_SECURITY"", ""bank"": """"}]";
portfolio.models.Portfolio;Trebol consolidated;Trebol consolidated;;EUR;True;2016-01-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;;"[{""name"": ""C/C AED"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""AED"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C AED"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C CAD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CAD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C CAD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C CHF"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CHF"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C CHF"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C XAU"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-01-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""XAU"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C XAU"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;Trebol Investment Asia Ltd;Trebol Investment Asia Ltd;;USD;True;2017-03-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-03-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C GBP"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-03-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""GBP"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C GBP"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-03-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
portfolio.models.Portfolio;TREBOL;Trebol Investment Luxembourg SA;;EUR;True;2016-09-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C CAD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CAD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C CAD"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""C/C CHF"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CHF"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C CHF"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""C/C XAU"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""XAU"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C XAU"", ""type"": ""ACC_CURRENT"", ""bank"": """"}, {""name"": ""Fwd EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Fwd EUR"", ""type"": ""ACC_FORWARD"", ""bank"": """"}, {""name"": ""Fwd USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Fwd USD"", ""type"": ""ACC_FORWARD"", ""bank"": """"}, {""name"": ""Security CAD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""CAD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security CAD"", ""type"": ""ACC_SECURITY"", ""bank"": """"}, {""name"": ""Security EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security EUR"", ""type"": ""ACC_SECURITY"", ""bank"": """"}, {""name"": ""Security USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2016-09-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""Security USD"", ""type"": ""ACC_SECURITY"", ""bank"": """"}]";
portfolio.models.Portfolio;Trebol Latino America;Trebol Latino America;;USD;True;2017-05-01;;NOOR;Emirates National Bank of Dubai;NAVILLE Christian;;NOOR_LOGO.png;"[{""name"": ""C/C AED"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-05-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""AED"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C AED"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C EUR"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-05-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""EUR"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C EUR"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}, {""name"": ""C/C USD"", ""closing_date"": """", ""include_valuation"": true, ""inception_date"": ""2017-05-01"", ""current_amount_portfolio"": 0.0, ""currency"": ""USD"", ""current_amount_local"": 0.0, ""active"": true, ""identifier"": ""C/C USD"", ""type"": ""ACC_CURRENT"", ""bank"": ""Emirates National Bank of Dubai""}]";
